ip,protocol,slot,group,id,label,kind,access,value,value_name,unit,min,max,step,default,enum_items,max_len,alarm_priority,alarm_tag,alarm_on,alarm_off,slot_status
10.6.239.113,acp1,1,control,157,#EmbA3_Phase,enum,RW-,0,0 deg,,,,,0,0 deg|180 deg,,,,,,
10.6.239.113,acp1,1,control,158,#EmbA4_Gain,float,RW-,0,,dB,-999,12,1,0,,,,,,,
10.6.239.113,acp1,1,control,159,#EmbA4_Phase,enum,RW-,0,0 deg,,,,,0,0 deg|180 deg,,,,,,
10.6.239.113,acp1,1,control,160,#EmbB1_Gain,float,RW-,0,,dB,-999,12,1,0,,,,,,,
10.6.239.113,acp1,1,control,161,#EmbB1_Phase,enum,RW-,0,0 deg,,,,,0,0 deg|180 deg,,,,,,
10.6.239.113,acp1,1,control,162,#EmbB2_Gain,float,RW-,0,,dB,-999,12,1,0,,,,,,,
10.6.239.113,acp1,1,control,163,#EmbB2_Phase,enum,RW-,0,0 deg,,,,,0,0 deg|180 deg,,,,,,
10.6.239.113,acp1,1,control,164,#EmbB3_Gain,float,RW-,0,,dB,-999,12,1,0,,,,,,,
10.6.239.113,acp1,1,control,165,#EmbB3_Phase,enum,RW-,0,0 deg,,,,,0,0 deg|180 deg,,,,,,
10.6.239.113,acp1,1,control,166,#EmbB4_Gain,float,RW-,0,,dB,-999,12,1,0,,,,,,,
10.6.239.113,acp1,1,control,167,#EmbB4_Phase,enum,RW-,0,0 deg,,,,,0,0 deg|180 deg,,,,,,
10.6.239.113,acp1,1,control,168,#EmbC1_Gain,float,RW-,0,,dB,-999,12,1,0,,,,,,,
10.6.239.113,acp1,1,control,169,#EmbC1_Phase,enum,RW-,0,0 deg,,,,,0,0 deg|180 deg,,,,,,
10.6.239.113,acp1,1,control,170,#EmbC2_Gain,float,RW-,0,,dB,-999,12,1,0,,,,,,,
10.6.239.113,acp1,1,control,171,#EmbC2_Phase,enum,RW-,0,0 deg,,,,,0,0 deg|180 deg,,,,,,
10.6.239.113,acp1,1,control,172,#EmbC3_Gain,float,RW-,0,,dB,-999,12,1,0,,,,,,,
10.6.239.113,acp1,1,control,173,#EmbC3_Phase,enum,RW-,0,0 deg,,,,,0,0 deg|180 deg,,,,,,
10.6.239.113,acp1,1,control,174,#EmbC4_Gain,float,RW-,0,,dB,-999,12,1,0,,,,,,,
10.6.239.113,acp1,1,control,175,#EmbC4_Phase,enum,RW-,0,0 deg,,,,,0,0 deg|180 deg,,,,,,
10.6.239.113,acp1,1,control,176,#EmbD1_Gain,float,RW-,0,,dB,-999,12,1,0,,,,,,,
10.6.239.113,acp1,1,control,177,#EmbD1_Phase,enum,RW-,0,0 deg,,,,,0,0 deg|180 deg,,,,,,
10.6.239.113,acp1,1,control,178,#EmbD2_Gain,float,RW-,0,,dB,-999,12,1,0,,,,,,,
10.6.239.113,acp1,1,control,179,#EmbD2_Phase,enum,RW-,0,0 deg,,,,,0,0 deg|180 deg,,,,,,
10.6.239.113,acp1,1,control,180,#EmbD3_Gain,float,RW-,0,,dB,-999,12,1,0,,,,,,,
10.6.239.113,acp1,1,control,181,#EmbD3_Phase,enum,RW-,0,0 deg,,,,,0,0 deg|180 deg,,,,,,
10.6.239.113,acp1,1,control,182,#EmbD4_Gain,float,RW-,0,,dB,-999,12,1,0,,,,,,,
10.6.239.113,acp1,1,control,183,#EmbD4_Phase,enum,RW-,0,0 deg,,,,,0,0 deg|180 deg,,,,,,
10.6.239.113,acp1,1,control,184,"  GPI MODE",string,RW-,,,,,,,,,1,,,,,
10.6.239.113,acp1,1,control,185,GPI-Ctrl,enum,RW-,0,Latch,,,,,0,Latch|nonLatch,,,,,,
10.6.239.113,acp1,1,control,186,GPI_1,enum,RW-,5,Take B,,,,,5,Off|GPI A|GPI B|GPI C|Take A|Take B|Take C|GPI Prio A|GPI Prio B|GPI Prio C,,,,,,
10.6.239.113,acp1,1,control,187,GPI_2,enum,RW-,5,Take B,,,,,5,Off|GPI A|GPI B|GPI C|Take A|Take B|Take C|GPI Prio A|GPI Prio B|GPI Prio C,,,,,,
10.6.239.113,acp1,1,control,188,GPI_3,enum,RW-,5,Take B,,,,,5,Off|GPI A|GPI B|GPI C|Take A|Take B|Take C|GPI Prio A|GPI Prio B|GPI Prio C,,,,,,
10.6.239.113,acp1,1,control,189,GPI_4,enum,RW-,5,Take B,,,,,5,Off|GPI A|GPI B|GPI C|Take A|Take B|Take C|GPI Prio A|GPI Prio B|GPI Prio C,,,,,,
10.6.239.113,acp1,1,control,190,GPI_5,enum,RW-,0,Off,,,,,0,Off|GPI A|GPI B|GPI C|Take A|Take B|Take C|GPI Prio A|GPI Prio B|GPI Prio C,,,,,,
10.6.239.113,acp1,1,control,191," NETWORK",string,RW-,,,,,,,,,1,,,,,
10.6.239.113,acp1,1,control,192,IP_Conf0,enum,RW-,1,DHCP,,,,,1,Manual|DHCP,,,,,,
10.6.239.113,acp1,1,control,193,mIP0,ipaddr,RW-,10.6.239.250,,,0,4294967295,,0,,,,,,,
10.6.239.113,acp1,1,control,194,mNM0,ipaddr,RW-,0.0.0.0,,,0,4294967295,,0,,,,,,,
10.6.239.113,acp1,1,control,195,mGW0,ipaddr,RW-,0.0.0.0,,,0,4294967295,,0,,,,,,,
10.6.239.113,acp1,1,control,196,NetwPrefix0,int,RW-,0,,bit,0,30,1,0,,,,,,,
10.6.239.113,acp1,1,status,0,sInp1,enum,R--,15,NA,,,,,15,1080i60|1080i50|1080p30|1080p25|1080p24|1080p24sf|720p60|720p50|720p30|720p25|720p24|SD525|SD625|1080p60|1080p50|NA,,,,,,
10.6.239.113,acp1,1,status,1,sInp1_VI,enum,R--,16,NA,,,,,16,4:3_0|4:3_1|4:3_2|4:3_3|4:3_4|4:3_5|4:3_6|4:3_7|16:9_0|16:9_1|16:9_2|16:9_3|16:9_4|16:9_5|16:9_6|16:9_7|NA,,,,,,
10.6.239.113,acp1,1,status,2,sInp1_WSS-Stnd,enum,R--,16,NA,,,,,16,1_vid|2_vid|3_vid|4_vid|5_vid|6_vid|7_vid|8_vid|1_flm|2_flm|3_flm|4_flm|5_flm|6_flm|7_flm|8_flm|NA,,,,,,
10.6.239.113,acp1,1,status,3,sInp1_WSS-Extd,enum,R--,16,NA,,,,,16,4:3_0|4:3_1|4:3_2|4:3_3|4:3_4|4:3_5|4:3_6|4:3_7|16:9_0|16:9_1|16:9_2|16:9_3|16:9_4|16:9_5|16:9_6|16:9_7|NA,,,,,,
10.6.239.113,acp1,1,status,4,sInp1_s2016,enum,R--,16,NA,,,,,16,AFD0|AFD1|AFD2|AFD3|AFD4|AFD5|AFD6|AFD7|AFD8|AFD9|AFD10|AFD11|AFD12|AFD13|AFD14|AFD15|NA,,,,,,
10.6.239.113,acp1,1,status,5,sInp2,enum,R--,15,NA,,,,,15,1080i60|1080i50|1080p30|1080p25|1080p24|1080p24sf|720p60|720p50|720p30|720p25|720p24|SD525|SD625|1080p60|1080p50|NA,,,,,,
10.6.239.113,acp1,1,status,6,sInp2_VI,enum,R--,16,NA,,,,,16,4:3_0|4:3_1|4:3_2|4:3_3|4:3_4|4:3_5|4:3_6|4:3_7|16:9_0|16:9_1|16:9_2|16:9_3|16:9_4|16:9_5|16:9_6|16:9_7|NA,,,,,,
10.6.239.113,acp1,1,status,7,sInp2_WSS-Stnd,enum,R--,16,NA,,,,,16,1_vid|2_vid|3_vid|4_vid|5_vid|6_vid|7_vid|8_vid|1_flm|2_flm|3_flm|4_flm|5_flm|6_flm|7_flm|8_flm|NA,,,,,,
10.6.239.113,acp1,1,status,8,sInp2_WSS-Extd,enum,R--,16,NA,,,,,16,4:3_0|4:3_1|4:3_2|4:3_3|4:3_4|4:3_5|4:3_6|4:3_7|16:9_0|16:9_1|16:9_2|16:9_3|16:9_4|16:9_5|16:9_6|16:9_7|NA,,,,,,
10.6.239.113,acp1,1,status,9,sInp2_s2016,enum,R--,16,NA,,,,,16,AFD0|AFD1|AFD2|AFD3|AFD4|AFD5|AFD6|AFD7|AFD8|AFD9|AFD10|AFD11|AFD12|AFD13|AFD14|AFD15|NA,,,,,,
10.6.239.113,acp1,1,status,10,sInp3,enum,R--,15,NA,,,,,15,1080i60|1080i50|1080p30|1080p25|1080p24|1080p24sf|720p60|720p50|720p30|720p25|720p24|SD525|SD625|1080p60|1080p50|NA,,,,,,
10.6.239.113,acp1,1,status,11,sInp3_WSS-Stnd,enum,R--,16,NA,,,,,16,1_vid|2_vid|3_vid|4_vid|5_vid|6_vid|7_vid|8_vid|1_flm|2_flm|3_flm|4_flm|5_flm|6_flm|7_flm|8_flm|NA,,,,,,
10.6.239.113,acp1,1,status,12,sInp3_WSS-Extd,enum,R--,16,NA,,,,,16,4:3_0|4:3_1|4:3_2|4:3_3|4:3_4|4:3_5|4:3_6|4:3_7|16:9_0|16:9_1|16:9_2|16:9_3|16:9_4|16:9_5|16:9_6|16:9_7|NA,,,,,,
10.6.239.113,acp1,1,status,13,sInpCVBS,enum,R--,9,NA,,,,,9,NTSC-J|NTSC-M|NTSC-4.43|PAL-BGHID|PAL-N|PAL-M|PAL-60|SECAM|SECAM-525|NA,,,,,,
10.6.239.113,acp1,1,status,14,IODelayA,int,R--,0,,ms,0,15000,1,0,,,,,,,
10.6.239.113,acp1,1,status,15,IODelayB,int,R--,0,,ms,0,15000,1,0,,,,,,,
10.6.239.113,acp1,1,status,16,FunctionA,enum,R--,0,Up,,,,,0,Up|Down|Cross|Trans|NA|TestPattern,,,,,,
10.6.239.113,acp1,1,status,17,FunctionB,enum,R--,0,Up,,,,,0,Up|Down|Cross|Trans|NA|TestPattern,,,,,,
10.6.239.113,acp1,1,status,18,Ref,enum,R--,0,NA,,,,,0,NA|Present,,,,,,
10.6.239.113,acp1,1,status,19,GPI,enum,R--,0,____,,,,,0,____|1___|_2__|12__|__3_|1_3_|_23_|123_|___4|1__4|_2_4|12_4|__34|1_34|_234|1234,,,,,,
10.6.239.113,acp1,1,status,20,GPIA,uint,R--,0,,,0,255,1,0,,,,,,,
10.6.239.113,acp1,1,status,21,GPIB,uint,R--,0,,,0,255,1,0,,,,,,,
10.6.239.113,acp1,1,status,22,GPIC,uint,R--,0,,,0,255,1,0,,,,,,,
10.6.239.113,acp1,1,status,23,OP47-Det-A,enum,R--,0,NA,,,,,0,NA|Ok,,,,,,
10.6.239.113,acp1,1,status,24,OP47-Det-B,enum,R--,0,NA,,,,,0,NA|Ok,,,,,,
10.6.239.113,acp1,1,status,25,WST-Det-A,enum,R--,0,NA,,,,,0,NA|Ok,,,,,,
10.6.239.113,acp1,1,status,26,WST-Det-B,enum,R--,0,NA,,,,,0,NA|Ok,,,,,,
10.6.239.113,acp1,1,status,27,CC_Det_A,enum,R--,0,NA,,,,,0,NA|Ok,,,,,,
10.6.239.113,acp1,1,status,28,CC_Det_B,enum,R--,0,NA,,,,,0,NA|Ok,,,,,,
10.6.239.113,acp1,1,status,29,"  NET STATUS",string,R--,,,,,,,,,1,,,,,
10.6.239.113,acp1,1,status,30,IP_Addr0,enum,R--,1,DHCP Asking,,,,,1,Manual|DHCP Asking|DHCP Leased|DHCP Infin,,,,,,
10.6.239.113,acp1,1,status,31,MAC0,string,R--,00:03:41:10:00:31,,,,,,,,17,,,,,
10.6.239.113,acp1,1,status,32,IP0,ipaddr,R--,0.0.0.0,,,0,4294967295,,0,,,,,,,
10.6.239.113,acp1,1,status,33,NM0,ipaddr,R--,0.0.0.0,,,0,4294967295,,0,,,,,,,
10.6.239.113,acp1,1,status,34,GW0,ipaddr,R--,0.0.0.0,,,0,4294967295,,0,,,,,,,
10.6.239.113,acp1,1,alarm,0,Announcements,alarm,RW-,1,,,,,,,,,1,0x01,Announcements on,Announcements off,
10.6.239.113,acp1,1,alarm,1,Input_A,alarm,RW-,1,,,,,,,,,1,0x01,INP_A_LOSS,INP_A_RETURN,
10.6.239.113,acp1,1,alarm,2,Input_B,alarm,RW-,1,,,,,,,,,1,0x41,INP_B_LOSS,INP_B_RETURN,
10.6.239.113,acp1,1,alarm,3,Ref-Status,alarm,RW-,0,,,,,,,,,0,0x02,REF_LOSS,REF_RETURN,
